Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_bb
0.449659846,0.550340154,"Governor Clinton will tell you that American wages are slipping. And he doesn't mention that since 1985, our workers have earned bigger paychecks and benefits than any other workers in the world. I want to see them even better. Governor Clinton says that people are working harder for less. He won't mention that adjusted personal income is higher than it was four years ago. That's because inflation, the thief of the middle class, has been securely locked away.",3074_6,0.100680308,FALSE,,uncertainty,0,0
0.605783106,0.394216894,"We will unleash American energy – including shale, oil, natural gas and clean coal. The Obama-Clinton war on coal is going to cost this state 50,000 jobs. We will also work to restore and protect the Great Lakes. We are going to become a rich country again. But to be a rich country, we must also be a safe country.",2016-10-31-campus-warren-michigan_27,0.211566212,FALSE,,uncertainty,0,0
0.508609789,0.491390211,"The Hillary Clinton documents released by WikiLeaks make more clear than ever just how much is at stake in this election. This election will determine whether we remain a free country, or we become a corrupt Banana Republic controlled by large donors and foreign governments. The election of Hillary Clinton would lead to the destruction of our country.",2016-10-11-panama-city-florida_0,0.017219577,FALSE,,uncertainty,0,0
0.560563969,0.439436031,"We certainly face a much more different world than the one we knew when we grew up, or that we served in World War II, or even as we watched our country plummet into a disastrous Asian war. Less than twelve years ago John Kennedy was inaugurated, and on that very bright and hopeful day, if our surging spirit did not give reason enough for renewed faith, we had as well a new vision and an exciting new voice that dramatized the optimism and the boldness of a new generation. In January 1961, no one could have predicted the Bay of Pigs, the Cuban Missile Crisis, the murders of John and Robert Kennedy, Martin Luther King and other leading Americans, the Dominican intervention, the alienation of so many in our own society and especially those who held the highest hopes in January of 1961, and least of all could we have foreseen the endless mine fields in which we would find ourselves in Vietnam. And yet, in those years that were the battle, we the people would be buffeted by one shock and situation after another until finally in Vietnam we would lose our innocence as a nation and much of our self-confidence. And so today we must try to build as best we can on the painful lessons of those advances in the 1960s and early 1970s. And it seems to me that we must move toward a more mature knowledge that while we are deeply involved and have great influence in the world, that forces beyond our control will probably have the most to do with saving the political arrangements of the future.",2280_1,0.121127938,FALSE,,uncertainty,0,1
0.496360351,0.503639649,"This is not a view of mine.  It has been expressed by commission after commission appointed in the last eight years, by distinguished Republican after distinguished Republican, by general after general, who has warned that the relative power of the United States and of the free world is not rising as fast as it must, if we are to maintain ourselves and the cause of freedom around the globe. I take no pleasure in this message.  Whether I win or lose, however, this message is going to be given, that what we are doing now is not good enough, that this is a strong country which must be stronger.  It is a powerful country which must be more powerful, and it is on your judgment and your sense of responsibility, and your willingness to face the future which is looming in front of us, in a crowded and turbulent world, it is on the good judgment of the people of Kentucky that I rest my case.  I believe as in other days and other years, in other great crises, that the Democratic party, old as it is, stretching back in history as it does, I believe it is the most vigorous, the most modern, the most up to date, the most vital, the most in touch with the changing world around us.  So I come here today and ask your support.  I ask your support not only for our candidates, but I ask your support and your enlistment in the great cause of building the strength of the great Republic.  Thank you.  ",1591_9,0.007279297,FALSE,,uncertainty,1,0
0.569845971,0.430154029,"After four years of a President who always gave the powerful and well-connected a handout instead of giving middle-class families a hand-up, I believe America is ready for a fresh start. I believe we're ready to leave the failed policies of the past behind, and look toward the future with the hope that America can once again be the land of opportunity for every American. My friends, this isn't about being a Democrat or a Republican. It's about what it means to be American. It's about the American dream. The dream of mothers and fathers who wake up every morning determined to build a better life for their children and their grandchildren – and go to bed every night praying that they'll be safe and that our nation will be strong. It's about the American dream of liberty and justice for all – and the hope and optimism that says America can always do better. We just need to come together as One America and believe in ourselves. We can bring back that mighty dream. And, with your help, we will.",2004-10-14-people-las-vegas_32,0.139691942,FALSE,,uncertainty,1,1
0.436800316,0.563199684,"We believe in people. They believe almost exclusively in government. We have faith in people. We recognize the role of government but we recognize that only through enlisting people, not only private enterprise but people in their volunteer capacities, can we reconcile America again, can we have respect for law again, can we bridge this gap between the old and the young. These are the feelings that I have. And I speak them here because here in this state there is perhaps no greater tradition in the United States than the right of dissent, the feeling about progress, the need to look at things as they are and to move forward.",2187_50,0.126399367,FALSE,,uncertainty,0,0
0.394529823,0.605470177,"After four years of lost jobs, declining incomes, and ballooning deficits, he's coming here again to say, we're just like you. We share your values, we'll bury your burdens, and put government in your corner. But trickle-down economics have had twelve years to work. Not only are they at the beck and call of every privileged, powerful special interest, it doesn't work, and it's time to scrap it and put it into the history of this country.",3004_6,0.210940354,FALSE,,uncertainty,1,1
0.627554488,0.372445512,"Why has all this happened? It has happened because for four years now we have had a government which neither fully understands nor wholly sympathizes with our human needs or the revolution that is sweeping the world. The Republican administration took office on the pledge to make it a business man's government. Well, that's one pledge they kept. President Eisenhower filled two out of every three top ranking offices in his administration with men whose lives have been spent representing business, mostly big business.",1333_15,0.255108976,FALSE,,uncertainty,0,0
0.501452155,0.498547845,But change is not easy.  Many Americans have been upset to see traditions questioned.  They have watched durable values give way to emptiness.  And too often they have seen that void filled recklessly or self-indulgently.,2713_28,0.00290431,FALSE,,uncertainty,0,0
0.623307189,0.376692811,"And if you look at what Bush says, even when he tries to do something, he betrays the real values of this administration. He went to Japan on a trade mission. Remember that? Which ended with the prime minister of Japan saying he felt sympathy for the United States. No wonder we get played for a sucker. We've got a $4 billion trade surplus in auto parts with everybody except Japan. When you put Japan in, we've got a $9 billion trade deficit, even though we are competitive in auto parts.",3024_11,0.246614379,FALSE,,uncertainty,0,0
0.624154066,0.375845934,"I think it is a fateful choice.  I don't see how the momentum of such a choice can be altered, once taken.  Either we turn backward into a continually increasing polarizing of the nation and a widening spiral of fear--or we continue to go forward into a new day of justice and order.",1997_24,0.248308132,FALSE,,uncertainty,0,0
0.512364638,0.487635362,"Household incomes are down more than $4,000 since the year 2000. Our trade deficit in goods -- think of this -- our trade deficit reached nearly $800 billion last year alone. We're going to fix that.",2016-07-21-national-convention-cleveland_12,0.024729275,FALSE,,uncertainty,1,1
0.387437455,0.612562545,"The point of the matter, however, I am not coming here as a neighbor asking your vote.  I am coming here as a Democrat who is concerned about the future of our country.  This state of New Hampshire is an old state and so is Massachusetts.  I have traveled in every state in the union in the last few months.  Our area of the country has none of the natural resources which have brought prosperity to other sections of our country.  We have no oil, no gas, no minerals.  We have no great reaches of land, we have no great space, we have no great waterpower.  Our resources are the skilled people who are devoted to their country and their state, who are progressive, who want the best educational system for their children, who recognize that if New Hampshire and Massachusetts and Maine and Vermont and Connecticut and Rhode Island are going to move ahead, it will require us to have the best trained people coming out of the best schools, using whatever natural resources we have, clean water, transportation, and all the rest, and the advantages of atomic energy.  We have in the future promised, as we have in the past, but it will require the best that we have.  We can't afford to waste anything.  We don't have the resources and the riches that other sections do have, but we have people who are determined to make a go of their life in this state and region.  I believe that New England, the oldest section of the United States, the first section of our country, also can be the first section in the future.  It can still blaze a trail.  ",1747_9,0.225125091,FALSE,,uncertainty,0,0
0.6262144,0.3737856,"With the exception of his failure to end the war, there is no darker chapter in the presidency of Richard Nixon than his exploitation of the emotion surrounding busing. He is using the issue to obscure his total failure to check the rapid slide in the quality of our nation's schools. For four years, Richard Nixon has ignored the impacted problems of our nation's schools. He has stood back and watched classrooms become so overcrowded that children have to share desks and teachers have no time to teach. And he has done nothing.",2263_0,0.2524288,FALSE,,uncertainty,0,0
0.000151462,0.999848538,"Because people are so tired of them. They're so tired of them. So -- and by the way -- and by the way, voter ID, watch with that. Watch with voter ID, why aren't we having voter ID? In other words, I wanna vote, here's my identification, I wanna vote, as opposed to somebody coming up and voting 15 times for Hillary.",2016-08-09-north-carolina-wilmington_33,0.999697077,FALSE,FALSE,random,0,0
0.533913397,0.466086603,"There is another threat to Israel that has gone long unaddressed. It is a threat that can weaken Israel militarily, economically, and politically. It can hinder our ability to respond to crises that may affect Israel. That threat is the weakening American economy. Without a growing economy, without a strong, stable, and secure American middle class, America's commitment to Israel will always be under pressure.",2995_14,0.067826793,FALSE,,uncertainty,0,0
0.604846795,0.395153205,"You cannot possibly tell me that we are going to win this competition with Mr. Khrushchev in the future when 20 or 25 percent of our capacity is unused, when 4.5 million Americans are out of work, when 35 percent of our brightest boys and girls graduating from high school never see the inside of a college, and 16 million Americans live on an average social security check of less than $72 a month.  And this administration says, when we try to provide aid to education, when we try to provide medical care for the aged, it is too extreme.  When we try to pass $1.25 minimum wage, per hour, fifty dollars a week--fifty dollars a week--Mr. Nixon says it is extreme.",1684_3,0.20969359,FALSE,,uncertainty,1,1
0.391327502,0.608672498,"Will the dark clouds of pessimism and limited possibility obscure our vision? Will we be able to hope for a brighter day? The American people are better off today than they were eight years ago. And precisely because we are, we can dream great things. We can reach new heights. We can build a better tomorrow.",2983_40,0.217344996,FALSE,,uncertainty,0,0
0.530179283,0.469820717,"All those who, regardless of age, look to the future; all those who, regardless of their party, are concerned about the fate of their country; all those who wish us to meet our responsibilities both at home and abroad; all those who wish the United States to move again.  We come here and ask your help. During the American Revolution of 1776, Thomas Paine said, """"The cause of America is the cause of all mankind.""""  Now, I believe in the 1960s we return that service and the cause of all mankind is the cause of America.  I am confident that this country will move ahead.  I am confident that the 1960s can be not as Dickens says, """"The worst days,"""" but the best of days.",1622_7,0.060358565,FALSE,,uncertainty,0,0
0.51898415,0.48101585,"So I'm pretty excited about what we're going to do together. And I can't do any of this without your help. I really am asking you to do everything you can to make sure you're registered, to tell your friends and anybody else you can talk to make sure they're registered. As I said, go to iwillvote.com. You can find it out right there on that site. And we'd love to have you be involved in the campaign because I know that if we win in November, we can summon the positive spirit of our country back again. I think I have to do everything, everything in my power to bring people together, and I will.",2016-10-10-state-university-columbus_39,0.037968301,FALSE,,uncertainty,0,0
0.000173785,0.999826215,"Now, I will tell you, my mom taught me to never, ever quit, and what does that mean? Well, that means –"""" Audience Member: """"Rise up."""" Clinton: """"You got it. You got it. And it also means when you're knocked down, what matters is whether you get up again. I have been fighting for families and underdogs my entire life. I'm not stopping now. We're just getting warmed up, right? And we won't be distracted, no matter what our opponents throw at us. We're not going to be knocked off course. We know how much this election matters, and we know how many people are counting on us. So we're going to take to heart the words of our wonderful First Lady, Michelle Obama: When they go low, we go high.",2016-10-30-wilton-manors-florida_5,0.999652431,FALSE,FALSE,random,0,0
0.524611639,0.475388361,"I am sick and tired of the Washington blame game and the finger pointing and the paralysis. I think it's time we got up off our duffs and went to work to bring this country back and make something of it again. And I'll tell you something else. We ought to start with a commitment to rural America, where people have proved year in and year out that they will work for everything they get. I think we can do better than corn and soybean prices going down, I think we can do better than declining farm incomes and better than a farm bill that has been mismanaged by people who never wanted to see it work.",3016_30,0.049223277,FALSE,,uncertainty,0,0
0.580504947,0.419495053,"Then there is the issue of security. Countless innocent American lives have been stolen because our politicians have failed in their duty to secure our borders and enforce our laws like they have to be enforced. I have met with many of the great parents who lost their children to sanctuary cities and open borders. So many people, so many, many people. So sad. They will be joining me on this stage in a little while and I look forward to introducing, these are amazing, amazing people.",2016-08-31-center-phoenix-arizona_12,0.161009895,FALSE,,uncertainty,0,0
0.579379109,0.420620891,"In the international arena the present administration has already displayed a propensity for controls. Rather than make a serious attempt to put our finances in order when the crisis developed in our balance of payments, the administration attempted first to restrict travel abroad and then in fact imposed controls on U.S. overseas investment and bank lending. This isolationist approach will ultimately hurt the American economy and foreign policy by reducing international trade and economic growth in the free world.",2196_20,0.158758217,FALSE,,uncertainty,0,0
0.623267773,0.376732227,"We cannot retreat from those responsibilities.  If we did America would cease to be a great nation, and peace and freedom would be in deadly jeopardy throughout the world. Ours is a great and a free nation today because past generations of Americans met their responsibilities.  And we shall meet ours.",2352_13,0.246535546,FALSE,,uncertainty,0,0
0.525990798,0.474009202,"Let me conclude with just this final comment: Betty and I have been honored to represent this part of the country--but all America--in the White House during the last two years, and they have been troubled, and they have been tough. But we kept the ship of state on the right course, and I tried to keep a firm, commonsense hand at the tiller. And the net result is, things have turned around. America has made incredible progress in the last two years. But we are just moving. We are going to get better. We are going to make America what our forefathers said it would be.",2544_8,0.051981596,FALSE,,uncertainty,0,0
0.41234414,0.58765586,"We can have peace, but that peace will come from strength. It will come from rebuilding the great alliance that we have in Europe. It will come from negotiating from strength and it will come, my friends, from restoring respect for the United States of America.",2161_17,0.175311721,FALSE,,uncertainty,1,1
0.56557604,0.43442396,"Yet, too many African-Americans have been left behind. 45% of African-American children under the age of 6 live in poverty. 58% of African-American youth are not currently employed.",2016-10-26-charlotte-north-carolina_6,0.131152081,FALSE,,uncertainty,1,0
0.383001239,0.616998761,"I've had the fun of going back and forth across Ohio and this week I was also in Florida and Iowa. I was in North Carolina, in Virginia. And you know what, there's a growing crescendo of enthusiasm. People recognize this is not an ordinary campaign. This is a critical time for the country. There's more energy and passion. People are getting behind this campaign. We're taking back this country. We're going to get it strong again.",2012-10-12-event-lancaster-ohio_24,0.233997522,FALSE,,uncertainty,0,1
0.441985085,0.558014915,"What about the insensitivity of those who have given us weekly body counts --who have told us in effect that one death is a tragedy, and thousands are a statistic? What about the tears shed over the death of Americans, while too many seem indifferent to death among the Vietnamese? What about the weapons of mass destruction which deny our belief in the sanctity of human life?",2285_10,0.116029831,FALSE,,uncertainty,0,0
0.499707636,0.500292364,Is there any doubt that they will raise our taxes? That they will send inflation into orbit again? That they will make government bigger than ever?,2771_43,0.000584729,FALSE,,uncertainty,0,0
0.501177249,0.498822751,"Of course, I admit that such an example is a bit on the silly side, but it does show what this administration is doing: going around and making all sorts of claims on the one hand and on the other hand doing something entirely opposite.  It is an example of the confusion, the waste, the inefficiency that go on in Washington.  So I think their fears that they will lose their jobs are justified and I think it is because of such reasons that we are growing exceedingly tired of a bungling foreign policy.",1235_10,0.002354498,FALSE,,uncertainty,0,0
0.000226116,0.999773884,"The Fourteen Points of Woodrow Wilson were greeted with such significance in Europe, were the logical extension of the New Freedom of Woodrow Wilson here in the United States, and the hand of friendship which Franklin Roosevelt held out to people around the world, was the same hand he held out to the people of Tennessee in the Tennessee Valley, and the people of the United States. And the Marshall Plan and NATO and the Truman Doctrine had their counterpart in the Fair Deal here in the United States. I come as the standard bearer for the oldest political party on earth. I think the people of Tennessee and Virginia and North Carolina and Kentucky can make a clear judgment in this campaign, and that is on the record of the two parties. Which party is good for the people? Which party has fought for the interest of this part of the United States? Which party has concerned itself with education and the position of our older citizens and full employment for our people, and parity income for our farmers? Which party has fought for the American people? Which party has said yes to the future and which party has stood still, and which party has looked back?",1514_4,0.999547767,FALSE,FALSE,random,0,0
