Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn
9.362881828379476e-05,0.9999063711817162,"What do I say we will do?  Well, first of all, my friends--and this will be particularly understood in this Long Beach area, which has such a great stake in, and has made such great contributions to, our defense installations--we've got to keep the United States the strongest nation in the world militarily.  Now this is going to cost money.  Some people would like me to say, """"Well, can we keep it right where it is and not increase our expenditures?""""",1796_14,0.9998127423634324,False,False,random
0.00017926309193803217,0.9998207369080624,Audience members. No! The President. —or we can build on it. I'm not going to let oil companies write this country's energy plan. I don't want them to keep collecting another $4 billion in corporate welfare from our taxpayers.,2012-09-21-rally-woodbridge-virginia_16,0.9996414738161244,False,False,random
0.4059257913172432,0.5940742086827567,"These are primarily affairs for local administration.  We must keep them so.  Otherwise, an all-powerful Washington bureaucracy will robust one by one of the whole bundle of our liberties.  We must preserve and protect this matchless system of states united.",1236_13,0.18814841736551352,False,True,uncertainty
0.3506390424770628,0.6493609575229372,"Now this is what we have been doing during these past few weeks.  We have been showing to the people of the United States what has been happening to them over these past seven years since the war was ended, and what the responsibility of your national leadership has been for those things that have not been good.  In short, we have been talking about the mess in Washington, and in this particular point, we did not have to talk in a whisper because the Democratic candidate himself has said there is a mess in Washington.  Part of that mess, my friends, has been subversion, disloyalty in government.  Part of it has been waste and extravagance in the expenditure of your tax money.  Part of it has been fumbling and stumbling in the foreign field, but another part of it has just been sheer dishonesty in numerous places where the United States cannot afford dishonesty.",1296_3,0.2987219150458744,False,True,uncertainty
0.00010577935589279786,0.9998942206441072,"I am glad to be here in Connecticut. I first came here to school not far from Hartford about thirty-five years ago as a small boy. I have always gratefully recalled the warmth with which your citizens took me in, and also the patience with which my teachers tried to educate me. Some of them are here tonight and I am deeply touched by their continued interest in this Democratic heretic from the prairies of the West. Or should I attribute it to the fact that the last twenty years have won most of the more enlightened to the Democratic standard.",931_0,0.9997884412882144,False,False,random
0.00010456660980044765,0.9998954333901996,That is all I have got to tell you.  I just want you to get out of here now and bestir yourselves.  Don't depend just on everybody is going to do it.  We are going to do it together.  I have been together with you all my public life and we are going to stick together; and let's go on out now and finish this job.,2011_31,0.9997908667803992,False,False,random
9.569935268965163e-05,0.9999043006473104,"I think this is the most dangerous time for all of us. I don't run for the office of the presidency saying that there are easy solutions to difficult problems. There are difficult solutions for difficult problems, but there are solutions. I have the greatest possible confidence in our system, because I think it fits in with the basic aspiration of people, not only in the United States, but all around the world to be free and independent, a common desire, possessed by people in Latin America, and Africa, and Asia, and Eastern Europe, and in the Soviet Union, finally, itself. That is the great force working for us.",1525_5,0.9998086012946208,False,False,random
0.2842130142867729,0.7157869857132271,"But we can never fix our problems by relying on the same politicians who created these problems in the first place. 72% of voters say our country is on the wrong track. I am the change candidate, Hillary Clinton is the failed status quo.",2016-08-18-charlotte-north-carolina_53,0.43157397142645415,False,True,uncertainty
0.5236909332717166,0.4763090667282836,"But I am running for President because we simply cannot afford four more years of an economic philosophy that works for Wall Street instead of Main Street, and ends up devastating both. I don't want to wake up in four years to find that more Americans fell out of the middle-class, and more families lost their savings. I don't want to see that our country failed to invest in our ability to compete, our children's future was mortgaged on another mountain of debt, and our financial markets failed to find a firmer footing.",2008-09-27-north-carolina-1_26,0.047381866543433016,False,True,uncertainty
0.3208528159403147,0.6791471840596853,"It has stopped public power development in its tracks, handed one preferment after another to the oil and coal and power giants, allowed pollution to run wild, encouraged monopoly, and ignored the consumer. I think it's time to turn those policies around. The waters of this nation belong to the people. The energy resources of this nation belong to the people.",2272_20,0.35829436811937065,False,True,uncertainty
0.7553529950819265,0.2446470049180734,"I begin with an article of faith.  It has become fashionable in recent years to point up what is wrong with what is called the American system.  The critics contend it is so unfair, so corrupt, so unjust, that we should tear it down and substitute something else in its place.",2304_9,0.5107059901638531,False,True,uncertainty
0.4299683017839701,0.5700316982160298,"Those things, in general, make up the crusade.  That kind of a government will be one of which you can be proud, one in which you can take pride, and which will attract to Washington the finest men this country affords to help in the further development of the farm program labor-management difficulties, so that throughout you will say the government is tending to its own business, but it is tending to it honestly and well.  It is our friend, not our master, and it is going to bring to us the opportunities and the security that the American people have a right to demand of their government.   All that this new administration can promise to you when this crusade has become a success is that it will approach every single problem from the standpoint of the welfare of 155 million people.  No one section, no one class, no one group can profit at the expense of everybody else.  That is good for America--that is all that can be promised.  Because everything else has been promised and most of those promises were no good anyway.",1184_5,0.14006339643205973,False,True,uncertainty
0.628868135672478,0.37113186432752204,"In this election, I'm asking for a mandate to return power to the people, to let government give you the means and then give you the chance to do it your way. And if you believe in this mandate, if you believe in these ideas, then I ask you to pull together. For the next forty-nine days, I ask that you join me and fight for free trade, fight for great schools, fight for giving power to the people.",3090_19,0.257736271344956,False,True,uncertainty
0.4748869954798467,0.5251130045201533,"Those are things which an administration that cared about working people simply would not do. For if we respect the worker's toil, why tax his earnings more, and reserve special loopholes for the rich? In four dismal years, the Nixon administration has fought down improvements in the minimum wage--improvements designed to lift six million full-time workers out of poverty. Mr. Nixon insists on a welfare program that would penalize people who want to work their way from a welfare check to a paycheck.",2286_3,0.050226009040306614,False,True,uncertainty
9.571117123714228e-05,0.9999042888287628,Our partnership policy is designed to meet great and growing needs. Power requirements for the next ten years will cost some $40 billion. There is not--and there will not be--that much federal money allotted to be distributed in such a period. Only the partnership program can do the job that must be done quickly and efficiently.,1422_21,0.9998085776575256,False,False,random
0.2678060359574902,0.7321939640425097,"Now, give me your help in this next term in reforming the government. Give me a balanced-budget amendment. Make us live within our means. Give me a check-off that says every taxpayer can check up to 10 percent of his tax returns to go to lowering the deficit, and make the Congress adjust. If they won't, cut it across the board. Give the people the power. And give me those line-item vetoes so I can cut out the pork and protect you, the taxpayer. While we're at it, I'd like to see term limits for the United States Congress. They've been around there too long. The president of the--the presidency's term is limited. Let's give the Congress back to the people by limiting those terms.",3149_16,0.4643879280850195,False,True,uncertainty
0.6353374472239315,0.3646625527760685,"And to close my remarks, I intend, with your help to change them. And I'm going to depend on you to help me. We ought to have a clear, constant vision of what our country can be. We ought not to lower our standards of excellence and greatness. We ought to be sure that we have cooperation with one another. And at the same time respect the differences among us. There ought to be some inclination between the president and the Congress to cooperate for a change, between a mayor and a governor and a president recognize that they represent exactly the same people. There ought to be some way for our free enterprise system--agriculture, manufacturing, and labor-to-work with the government, with mutual respect, achieving common goals, independent. Competition ought to be insured, tough competition, to protect the small businessman and not be a favor to the big businessman.",2375_12,0.27067489444786297,False,True,uncertainty
0.5862321834445546,0.4137678165554453,"What does each candidate envision our nation should look like, not just five years from now, or ten, but well into the twenty-first century? Since the decisions we make this year will shape that future, it is important that each candidate let us know what he believes America can be--and what America should be. A candidate may offer voters complex and sophisticated programs that will delight the political scientist--but if those programs are not part of some controlling vision, some idea of what America should be, they are merely exercises in political gamesmanship. There is nothing more destructive of the faith of the American people in their government than leadership that knows a lot about the machinery of government but very little about what that machinery is supposed to do.",2653_1,0.17246436688910932,False,True,uncertainty
0.7434169427701101,0.25658305722988994,"Our economic plan also includes regulatory reform. It costs the average family in America and Florida about $7,000 a year because of excessive regulations. We're going to protect the air and the water and the Everglades and everything else. In fact we've already taken steps way ahead of President Clinton on that, come to think of it. We're also going to help this broken-down legal system of ours to stop all these frivolous lawsuits that put people out of business. I was out in California about a month and a half ago and the railing gave way and I dove into the crowd. And on the way down my cell phone rang, and this trial lawyer says, """"Bob, I think we've got a case here."""" You know--we're going to stop some of those frivolous lawsuits that put small-businessmen and businesswomen out of business. Now I know they give millions of dollars to Bill Clinton,...[missing text]...the labor bosses, and the Hollywood elite. That's where the money comes from. Those are not the values we're trying to protect in this campaign. Those are not the values.",3352_20,0.4868338855402201,False,True,uncertainty
0.4989393071350413,0.5010606928649588,"And that's one campaign promise they've actually kept. Senator McCain has been throwing everything he's got at us, hoping something will stick. He's even called me a socialist for suggesting that we focus on tax cuts, not for corporations and the wealthy, but for the middle class.",2008-10-26-denver-colorado-3_6,0.0021213857299175465,False,True,uncertainty
0.4989393071350413,0.5010606928649588,"And that's one campaign promise they've actually kept. Senator McCain has been throwing everything he's got at us, hoping something will stick. He's even called me a socialist for suggesting that we focus on tax cuts, not for corporations and the wealthy, but for the middle class.",2008-10-25-reno-nevada-2_6,0.0021213857299175465,False,True,uncertainty
0.2997528882397565,0.7002471117602435,"For twelve years they have rewarded people who cut deals and cut corners; who make money by pushing paper instead of those who make money by investing in new plants, new equipment, new businesses; those who work hard, play by the rules and pay their taxes. And for the first time since the roaring twenties, the top 1 percent of the American people now control more wealth than the bottom 90 percent. But while the rich have been winners, no American would have begrudged them that since we all want, in this free enterprise system, to at least believe our children might grow up to be rich. No one would have begrudged that if the rest of us had been helped.",2990_6,0.4004942235204869,False,True,uncertainty
0.3253193798357179,0.674680620164282,"I've been very clear. One thing I'm not going to do, I am not going to slash investments in education and make young people pay more for college just to pay for a tax cut for millionaires and billionaires. I'm not going to kick them off of Head Start, I'm not going to shortchange our investment in basic research that could help us find cures for Alzheimer's and cancer, we're not going to turn Medicare into a voucher program in order to pay for tax cuts for the very wealthy. We're not going to eliminate health care for millions of poor and elderly and disabled Americans.",2012-09-22-milwaukee-wisconsin-0_25,0.3493612403285641,False,True,uncertainty
0.5762882918085259,0.4237117081914743,"Sometimes it has seemed like there wasn't a country in the Middle East that Hillary Clinton didn't want to invade, intervene or topple. She is trigger-happy and unstable when it comes to war. Hillary Clinton is just reckless – so reckless, in fact, she put her emails on an illegal server that our enemies could easily hack. Then Clinton's team used a technology called bleachbit to acid wash her emails. They even took a hammer to some of her 13 phones, to cover her tracks and obstruct justice. These email records were destroyed after she received a subpoena to turn them over.",2016-09-07-philadelphia-philadelphia-pennsylvania_8,0.15257658361705168,False,True,uncertainty
0.2811441785645249,0.7188558214354749,"     The director of the Long Island FHA office--the nation's largest, encompassing eleven counties and including this city--pleaded guilty a few days ago to charges of bribery. Five other FHA employees have also been indicted.      The director was hired by the Nixon administration supposedly to """"clean up"""" the Long Island office. But his appointment was a product of political patronage, in return for his """"contributions"""" to the party as the Republican committeeman from the town of Babylon.",2275_17,0.4377116428709501,False,True,uncertainty
0.5179678935013727,0.4820321064986272,"We need to get serious. We need the media to tell the American people the truth. And the truth is that Bill Clinton ought to be voted out of office in a landslide. The truth is he does not reflect the values of the American people. To him, this is all a power game. It's a game. It's a game. It's a game.",3353_30,0.03593578700274558,False,True,uncertainty
0.4005842154206645,0.5994157845793354,"Now, let me tell you, we know what change looks like. We know what change looks like, and what Governor Romney's selling ain't it. Giving more power to the biggest banks isn't change. Another $5 trillion tax cut for the wealthy, that's not change. Refusing to answer questions about the details of your policies until after the election, that's definitely not change. Ruling out compromise by pledging to rubberstamp the Tea Party folks in Congress, that's not change.",2012-11-03-rally-bristow-virginia_24,0.19883156915867092,False,True,uncertainty
0.4907904979760314,0.5092095020239686,"And there I found young people, mostly Hispanics, some African Americans, some white, some Asian American, people you didn't read about after the riots, people who didn't riot, people who didn't burn, people who didn't loot, instead going to overcrowded makeshift classrooms bursting at the seams, dealing with all the cutbacks in student aid and programming and classes that all of you are experiencing here, struggling to make the American dream real for themselves, struggling to rebuild their communities. The President has said many times that there is a fundamental difference between us in this election, and he is certainly right about that, especially on the issue of education. The economic philosophy of this administration is that you make the economy grow by putting more and more wealth into the hands of fewer and fewer people at the top, getting government out of the way and trusting them to make the right decisions, to invest and to create jobs.",2990_4,0.018419004047937226,False,True,uncertainty
0.3588267860727897,0.6411732139272104,"I will make Afghanistan a priority again, because it is still the front line in the war on terror. As president, I will not subcontract the fight to warlords who are out for nothing but power and personal gain. I will help the government of Afghanistan expand its authority beyond Kabul to the rest of the country. I will lead our allies to share the burden, so that NATO finally provides more troops. I will show the world that America finishes what it begins.",2004-09-24-temple-university-philadelphia_22,0.28234642785442066,False,True,uncertainty
0.3741958204418708,0.6258041795581293,"Once the people rule again, we can have a foreign policy to make us proud again. It all depends on the people. This is why we are going to win. Because we have gone to the people. Because we have listened to the people and learned from the people. Because we take our strength and our hope and our courage from the people. Because we owe the special interests nothing. Because we owe the people everything.",2371_23,0.25160835911625845,False,True,uncertainty
0.7184027456791791,0.28159725432082083,"If this kind of growth were projected indefinitely into the future, the result would be catastrophic.  We would have an America top-heavy with bureaucratic meddling, weighted down by big government, suffocated by taxes, robbed of its soul. We must not and we will not let this happen to America.  That is why I oppose the unrestrained growth of big government in Washington.  That is why one of my first priorities in the next four years will be to encourage a rebirth and renewal of state and local government.  That is why I believe in giving the people in every community a greater say in those decisions that most directly affect the course of their daily lives.",2352_22,0.4368054913583582,False,True,uncertainty
0.2487583975953137,0.7512416024046862,"In 1933, Congress approved the Securities Act; in 1934 it approved the Securities and Exchange Act; and in 1935, it passed the Public Utility Holding Company Act. Sam Rayburn had to fight to pass those laws.  Those laws reformed Wall Street after the last round of high-rolling frenzy led this country into the Great Depression.  The Republicans put together the biggest and most vicious campaign of propaganda, lobbying and intimidation ever seen.  They attacked Sam Rayburn and Franklin Roosevelt, and they called them Communists.",2892_10,0.5024832048093725,False,True,uncertainty
0.4936749234868018,0.5063250765131981,"This is not just my opinion. Listen to the words of the GSA's former General Counsel, Irwin Borowski, who told the Associated Press that the change in leadership at GSA had """"basically brought to a halt"""" the investigation of internal corruption in that agency. Listen to William Clinkscales, the Chief of GSA Inspections, who said that the administration's new regime at GSA was busy """"removing people from office who might uncover something.""""",2683_12,0.012650153026396271,False,True,uncertainty
0.7459221404371517,0.25407785956284834,"It is a choice between the first Administration since Herbert Hoover to preside over a net loss of jobs – or new leadership with a plan to create jobs that pay people more, not $9,000 less than they earned before. Jobs where after a week's work, people can actually pay their bills, provide for their children, and lift up the quality of their lives. The choice in this election is between an administration that has turned the largest surpluses in American history into the largest deficits and new leadership with a real plan to cut the deficit in half in the next four years. We will do it by passing the reforms John McCain and I have fought for to end corporate welfare – and by making government live by the same rules our families have to follow: pay as you go.",2004-08-24-new-york-city_15,0.4918442808743033,False,True,uncertainty
0.25393300470325186,0.7460669952967482,"The FBI has been shaken and demoralized by accusations of illegal conduct, and by efforts by the White House to use the FBI for political ends. The Drug Enforcement Agency, created in 1973, has already been tainted by scandals that forced its director to resign. Our overcrowded court system is now a major cause of crime. Career criminals take advantage of the system, often committing additional crimes and terrorizing potential witnesses while out on bail.",2394_10,0.4921339905934964,False,True,uncertainty
0.5236909332717166,0.4763090667282836,"But I am running for President because we simply cannot afford four more years of an economic philosophy that works for Wall Street instead of Main Street, and ends up devastating both. I don't want to wake up in four years to find that more Americans fell out of the middle-class, and more families lost their savings. I don't want to see that our country failed to invest in our ability to compete, our children's future was mortgaged on another mountain of debt, and our financial markets failed to find a firmer footing.",2008-09-16-remarks-golden-colorado_40,0.047381866543433016,False,True,uncertainty
0.7277939405389084,0.2722060594610916,"I have never been trapped by the illusion that there were valuable political deals to be made at the sacrifice of the interests of the people. At the very beginning of this campaign, I asserted that I was a """"no-deal"""" man, that I would make no arrangement or agreement of any kind that could be interpreted as even an implied promise of future political or other favor or benefit.  I have made none.  I am still a """"no-deal"""" man.",1249_30,0.4555878810778168,False,True,uncertainty
0.7502645940336727,0.2497354059663273,"The folks at the very top in this country, they don't need another champion in Washington. They always have a seat at the table. They'll always have access. They'll always have influence. The people who need a champion are the Americans whose letters I read late at night after my work in the office is done, the men and women I meet on the campaign trail every day.",2012-11-03-rally-milwaukee-wisconsin_42,0.5005291880673455,False,True,uncertainty
0.00010179020621460125,0.9998982097937856,This is an attempt--this recommendation came from me because our middle-income taxpayers have been shortchanged over the last ten years. I believe that that group ought to get additional tax relief. I recognize fully that we are trying to get our federal finances in order. We are making headway as we reduce the deficits that were primarily caused by our recession in 1975. But let me say this: We cannot add to the expenditures of the federal government with a host of new programs unless you are willing to tighten your belts.,2433_8,0.9997964195875712,False,False,random
0.44591105972544265,0.5540889402745574,"Isn't it time we had a president? Isn't it time the people who buy the gas and oil in this country had a president? The executives at ITT have a president. Mr. Nixon makes sure that there are men running the Department of Justice who will drop an important antitrust case against this huge conglomerate just about the same time it agrees to underwrite $400,000 of the cost of the Republican National Convention.",2281_5,0.1081778805491147,False,True,uncertainty
0.2828379393587772,0.7171620606412228,"Now, because of this kind of a future, the West has always been a forward- looking region.  I want to make a special reference to one point in which they were the first, and I mean in women's suffrage. The reason I bring up the point is that through this campaign I have been making a special appeal to the women of our country.  I have been making this appeal because I feel we are definitely engaged in a crusade.  A crusade must have a spiritual and moral basis.  Since women are the keepers of our homes in addition to all their other duties, theirs has been the responsibility for the influence of the home, paralleled to that in the schools and the church, to keep alive this sense of spiritual values on which our country was founded.  I firmly believe, therefore, that they in their jobs take an unusual interest in making certain that our government is the kind to arouse our pride.  We want to tell our youngsters that there is in Washington a government that is honest, that is straightforward, that is efficient, that has a regard for your tax dollars, and is not there merely to perpetuate itself in power.",1235_3,0.4343241212824456,False,True,uncertainty
0.28093356825755,0.7190664317424499,"And I'm thinking, what kind of inside job is he talking about? Is he talking about an inside job of rubberstamping a top-down agenda from this Republican Congress? Because if he is, we don't want it. Is he talking about the inside job of having oil companies write our energy policies or our insurance companies writing our health care plans or folks who are outsourcing jobs writing our Tax Code? Because if that's what he's talking about, we don't want it.",2012-09-26-rally-kent-ohio_51,0.4381328634848999,False,True,uncertainty
0.5482330212956631,0.4517669787043369,"And let me just offer an advance warning to the old, big- spending, do-nothing, me-first, country-second crowd: Change is coming. I'm not -- I'm not in the habit of breaking my promises to my country, and neither is Governor Palin. And when we tell you we're going to change Washington and stop leaving our country's problems for some unluckier generation to fix, you can count on it.",2008-09-04-national-convention-saint_19,0.09646604259132624,False,True,uncertainty
0.5236909332717166,0.4763090667282836,"But I am running for President because we simply cannot afford four more years of an economic philosophy that works for Wall Street instead of Main Street, and ends up devastating both. I don't want to wake up in four years to find that more Americans fell out of the middle-class, and more families lost their savings. I don't want to see that our country failed to invest in our ability to compete, our children's future was mortgaged on another mountain of debt, and our financial markets failed to find a firmer footing.",2008-09-21-north-carolina-0_18,0.047381866543433016,False,True,uncertainty
0.00010607870206818872,0.9998939212979312,I said when I began that there's a key question you should ask as you make your decision this year. It is: Does this man share my hopes for the future? Is the America he imagines the America I want?,2963_16,0.9997878425958632,False,False,random
0.47364318680476397,0.526356813195236,"Let me tell you something, ladies and gentlemen. Yesterday for two hours I sat with Senator Williams of Delaware. He told me of the tale of corruption and graft across this country that he has been able to unearth. I wish I had time to tell it this afternoon, but I have documented it and hope to tell it this evening. Not even all the taxes that you pay get to Washington, but they reduce your pay and they make your prices higher.",1090_5,0.052713626390471946,False,True,uncertainty
0.6608683345912364,0.3391316654087637,"We cannot afford four more years of out of touch, on your own, leadership in the White House. John McCain likes to rail against the Washington herd, but the truth is, when it comes to the issues that really matter in your lives, he's been running in that herd for 26 years, and they've run this economy into a ditch. This election is our chance to stand up and say - enough is enough.",2008-09-12-dover-new-hampshire_20,0.32173666918247273,False,True,uncertainty
0.6608184314728952,0.3391815685271048,"We have to break the cycle of corruption, and we have to give new voices to change. And we have to—we have no—do we have a choice? So that we can have a government that works again and can function properly, which our government doesn't right now, including giving Iran $1.7 billion in cash.",2016-10-18-colorado-springs-colorado_50,0.3216368629457904,False,True,uncertainty
0.7446406317028965,0.25535936829710343,"Today in Colorado, he claimed he brilliantly used the laws to avoid paying taxes. Well, that just shows, number one, he is the poster boy – the poster boy – for the same rigged system that he would make even worse. Just think about it. He paid zero at least for about 20 years, we believe now based on what we know. And he's advocating for huge tax cuts that would help him and his family even more. What's he want us to do, pay him to lose money? Really?",2016-10-03-theater-akron-ohio_18,0.4892812634057931,False,True,uncertainty
0.5324325989063731,0.4675674010936271,"Next, he wants to set up, with $500 million of taxpayer's money, a big pork-barrel """"Fund to Rebuild America."""" And I can just see the dollar signs flashing in those Democratic congressman's eyes--that fund will be billions as soon as they get their hands on it. Why should the government be picking business winners and losers--based on the strength of a company's lobbyist or PR man? My approach is totally different.",2962_28,0.06486519781274598,False,True,uncertainty
0.3168095519541981,0.6831904480458019,"Now, you heard Rose Mofford say that I called her back in 1988. When I was a governor I was often appalled by what I saw coming out of Washington, frankly, because it seemed to me that the further you got away from the people and the closer you got to Washington, D.C., the more our politics became about rhetoric and the less about reality. There was more name-calling and less working in ways that would change people's lives.",3204_22,0.3663808960916038,False,True,uncertainty
0.37083549769700197,0.6291645023029979,"We believe above all else that those who hold in their hands the power of government must themselves be independent--and this kind of independence means the wisdom, the experience, the courage to identify the special interests and the pressures that are always at work, to see the public interest steadily, to resist its subordination no matter what the political hazards.  Now this simple principle is not peculiar to Illinois, nor is it foreign to the majority of those who participate in political activity. It's my common ground with those who are devoting their time and their effort and their money to the Volunteers for Stevenson, under whose auspices I speak here in Denver tonight. ",907_5,0.258329004605996,False,True,uncertainty
0.264958816494758,0.7350411835052421,"Here is a board.  This is fine white pine lumber.  In 1945 if you went to the lumber yard you paid 15 cents for this piece of lumber.  That is what it cost you, 15 cents.  Today if you went down to buy this 15 cents worth of lumber, I will show what you would get.  Here is what you would get today.  If this same cheapening of your money, this same inflation, goes on four more years --and remember that is the new lease that the Democrats are asking for in Washington this minute--I will show you what you would have.  Now 15 cents will buy that.  It would scarcely be any longer any use to carry 15 cents in your pocket.  I don't know what you could build with that.  That is what I am going to talk about tonight, to show you what is happening to your money through the mismanagement, the incompetence, the arrogance, the complacency and even sheer dishonesty on the part of many of your federal officials.",1163_3,0.470082367010484,False,True,uncertainty
0.5865619339977576,0.4134380660022424,"Local and state governments should assume a greater influence in the planning, in the execution of plans, and in the administration of resource development projects. And when federal projects have demonstrated that they are paying for themselves, local and state governments should have an opportunity to take over the financing, take over the projects for their own people, and get their region out of hock to the federal government. To do this we need an administration which believes in keeping government close to the people. We need an administration made up, not of whole-hog men, but of men who are eager to see that the states and localities are allowed and encouraged to do their jobs.",1224_17,0.17312386799551516,False,True,uncertainty
